  0.0000000000E+000 0000
  0.2231647438E+002 0100
  0.1007231332E+005 0096
  0.2016568317E+005 0091
  0.3023708086E+005 0087
  0.4036767537E+005 0083
  0.5057365496E+005 0080
  0.6083079135E+005 0077
  0.7112306432E+005 0075
  0.8125871316E+005 0073
  0.9200004996E+005 0071
  0.1023999495E+006 0069
  0.1130587736E+006 0068
  0.1236981870E+006 0066
  0.1339223347E+006 0065
  0.1442418746E+006 0064
  0.1545071765E+006 0063
  0.1645527007E+006 0062
  0.1754702669E+006 0060
  0.1861072943E+006 0059
  0.1961240936E+006 0058
  0.2068738603E+006 0057
  0.2167291055E+006 0057
  0.2272327140E+006 0056
  0.2384441167E+006 0055
  0.2483748032E+006 0054
  0.2588841352E+006 0053
  0.2701451829E+006 0052
  0.2796771066E+006 0051
  0.2896813615E+006 0051
  0.3001885536E+006 0050
  0.3112315060E+006 0049
  0.3228454404E+006 0049
  0.3319532472E+006 0048
  0.3414204380E+006 0047
  0.3513002095E+006 0046
  0.3616523259E+006 0046
  0.3724292812E+006 0045
  0.3836526178E+006 0044
  0.3953451140E+006 0044
  0.4075308934E+006 0043
  0.4159413581E+006 0042
  0.4245903483E+006 0042
  0.4334861376E+006 0041
  0.4426859558E+006 0040
  0.4522074371E+006 0040
  0.4620085899E+006 0039
  0.4720993517E+006 0039
  0.4824900423E+006 0038
  0.4931913853E+006 0038
  0.5042145341E+006 0037
  0.5155710981E+006 0037
  0.5272724495E+006 0036
  0.5363836960E+006 0035
  0.5494489657E+006 0035
  0.5601305568E+006 0034
  0.5716334620E+006 0034
  0.5840208329E+006 0033
  0.5928038227E+006 0033
  0.6020314514E+006 0033
  0.6117262288E+006 0032
  0.6219118043E+006 0032
  0.6326130246E+006 0031
  0.6438559942E+006 0031
  0.6556681391E+006 0030
  0.6680782738E+006 0030
  0.6811166716E+006 0030
  0.6948151382E+006 0029
  0.7019222748E+006 0029
  0.7092070898E+006 0029
  0.7166740252E+006 0028
  0.7243276339E+006 0028
  0.7321725829E+006 0028
  0.7402136555E+006 0027
  0.7484557550E+006 0027
  0.7569039070E+006 0027
  0.7655632628E+006 0027
  0.7744391025E+006 0027
  0.7835368382E+006 0026
  0.7928620173E+006 0026
  0.8024203258E+006 0026
  0.8073189589E+006 0026
  0.8174866843E+006 0025
  0.8281691508E+006 0025
  0.8393924172E+006 0025
  0.8511838614E+006 0025
  0.8635722474E+006 0024
  0.8765877956E+006 0024
  0.9291216661E+006 0023
  0.9844251999E+006 0021
  0.1042288138E+007 0020
  0.1093075843E+007 0018
  0.1148282458E+007 0017
  0.1206043991E+007 0015
  0.1260737065E+007 0013
  0.1315760450E+007 0012
  0.1362755245E+007 0010
  0.1426066649E+007 0008
  0.1480663875E+007 0006
  0.1535590831E+007 0005
  0.1588006872E+007 0003
  0.1647310812E+007 0001
  0.1700317619E+007 0001
  0.1758827216E+007 0001
  0.1876211620E+007 0001
  0.1994304947E+007 0001
  0.2095167005E+007 0001
  0.2201123910E+007 0001
  0.2312656272E+007 0001
  0.2424862216E+007 0001
  0.2531938811E+007 0001
  0.2615848479E+007 0001
  0.2729752511E+007 0001
  0.2831227412E+007 0001
  0.2948907188E+007 0001
  0.3061207384E+007 0001
  0.3148567649E+007 0001
  0.3265114675E+007 0001
  0.3368944169E+007 0001
  0.3468027232E+007 0001
  0.3580130623E+007 0001
  0.3680330423E+007 0001
  0.3790932253E+007 0001
  0.3881355456E+007 0001
  0.3978731355E+007 0001
  0.4083594547E+007 0001
  0.4196520736E+007 0001
  0.4318129890E+007 0001
  0.4404354157E+007 0001
  0.4494943527E+007 0001
  0.4590118984E+007 0001
  0.4689390597E+007 0001
  0.4790750793E+007 0001
  0.4894194579E+007 0001
  0.4999751014E+007 0001
  0.5000000000E+007 0001
