# ncomps =   19
 0021  0.4629649890586175E-023  0.4046097847025785E-065  0.2485205479636934E+000  0.7174921040258880E-001  0.8716255204033886E-004  0.4042269154010180E+000  0.8899364935245740E-001  0.5200170971282149E-001  0.5444546747157132E-001  0.2280246104567949E-001  0.7035316965046141E-002  0.7660521697980671E-002  0.9789677739045881E-004  0.5838102864386905E-003  0.6571238688185937E-006  0.6406294853729714E-002  0.1799558002683089E-001  0.7889698209217162E-002  0.9503100157627143E-002
 0022  0.4231189717342307E-023  0.4101341632436328E-065  0.2800543686498053E+000  0.7357933709040071E-001  0.1059587902072002E-003  0.3870243955668045E+000  0.8616591038079928E-001  0.4941996016139572E-001  0.5033382089342020E-001  0.2087223248715879E-001  0.6434969042192419E-002  0.7005078275358950E-002  0.8947112104298173E-004  0.5335634573877131E-003  0.6005671554235781E-006  0.5854923949160351E-002  0.1645132321448733E-001  0.7285550834882083E-002  0.8788535518340954E-002
 0023  0.3855712154937139E-023  0.4119328102470409E-065  0.3125534327026817E+000  0.7499932482344346E-001  0.1290004333976763E-003  0.3689665484000636E+000  0.8313204018501552E-001  0.4679645255380711E-001  0.4639596859020399E-001  0.1905250031227876E-001  0.5869225089746963E-002  0.6387436061742663E-002  0.8153144103889542E-004  0.4862147946374799E-003  0.5472725536436628E-006  0.5335355342214654E-002  0.1499613766094223E-001  0.6716261298505825E-002  0.8102023037725862E-002
 0024  0.3523240406209445E-023  0.4104232716506974E-065  0.3437691941981376E+000  0.7595449427379869E-001  0.1593727299439942E-003  0.3513806894663056E+000  0.8012251758390625E-001  0.4431133722171586E-001  0.4285556101687511E-001  0.1744048848836893E-001  0.5368259731833711E-002  0.5840533086228125E-002  0.7450113979635309E-004  0.4442892741308059E-003  0.5000821202284260E-006  0.4875296219304139E-002  0.1370762431142857E-001  0.6212185670141950E-002  0.7483155505964262E-002
 0025  0.3196766404628678E-023  0.4057528477372558E-065  0.3768663575990695E+000  0.7654557909194187E-001  0.2074034950348761E-003  0.3325422660516193E+000  0.7684092691821881E-001  0.4171411539051981E-001  0.3932739270685966E-001  0.1585687983370119E-001  0.4876312829352074E-002  0.5303493079948112E-002  0.6759766152674428E-004  0.4031200858510535E-003  0.4537429976064569E-006  0.4423536517876289E-002  0.1244235617223063E-001  0.5717212626215618E-002  0.6864996197036910E-002
 0026  0.2905177068096444E-023  0.2615924259163560E-063  0.4087221114504757E+000  0.7670149640867568E-001  0.2769176179974226E-003  0.3142758845542163E+000  0.7359939894532123E-001  0.3925255101996063E-001  0.3612975913886562E-001  0.1444187644703619E-001  0.4436914849655435E-002  0.4823834539727634E-002  0.6143183686054484E-004  0.3663499423138009E-003  0.4123553419543840E-006  0.4020048624660842E-002  0.1131228602451494E-001  0.5275136960961122E-002  0.6303589283414935E-002
 0027  0.2769220456264820E-023  0.1661917302992179E-047  0.4404713460997392E+000  0.7644836809015260E-001  0.3766334875357532E-003  0.2959860130327346E+000  0.7029073440631325E-001  0.3683801641235576E-001  0.3311866871602750E-001  0.1312748066362942E-001  0.4028913330865126E-002  0.4378463485268251E-002  0.5570679440753710E-004  0.3322084356164130E-003  0.3739264215057731E-006  0.3645405415083791E-002  0.1026300316922128E-001  0.4864671807122845E-002  0.5773992727505123E-002
 0028  0.2670016330279910E-018  0.1290024642098563E-037  0.4715280386349764E+000  0.7579341441721421E-001  0.5110113427357403E-003  0.2780515785050819E+000  0.6697933101705665E-001  0.3451551167627187E-001  0.3033175044391670E-001  0.1192726112651542E-001  0.3656494871046571E-002  0.3971947677037914E-002  0.5048124576130427E-004  0.3010456922470092E-003  0.3388503308387706E-006  0.3303448913743033E-002  0.9305268090636596E-002  0.4490025316508326E-002  0.5283052178919467E-002
 0029  0.2827810875213408E-010  0.1216003502845764E-019  0.5016825915584998E+000  0.7478477598971772E-001  0.6802938357316834E-003  0.2606293673544676E+000  0.6369734912094345E-001  0.3229691379226915E-001  0.2775805065686810E-001  0.1083252704167275E-001  0.3316927539780679E-002  0.3601301826557008E-002  0.4571680978489905E-004  0.2726328216866511E-003  0.3068694358662325E-006  0.2991667448174844E-002  0.8432046116766321E-002  0.4148444030972964E-002  0.4829087158392377E-002
 0030  0.3873062816033012E-006  0.3164935643428782E-014  0.5308910747183715E+000  0.7345328118255380E-001  0.8857132322660819E-003  0.2437721970796609E+000  0.6045603873068831E-001  0.3018286148096354E-001  0.2537986182259700E-001  0.9832743341910933E-002  0.3006916599428355E-002  0.3262927175367984E-002  0.4136722133304481E-004  0.2466939177279442E-003  0.2776731826910289E-006  0.2707033431150436E-002  0.7634857654298235E-002  0.3836609709708863E-002  0.4409157722505788E-002
 0031  0.1111247100868279E-004  0.1930335028330458E-012  0.5590604702844819E+000  0.7183287821527522E-001  0.1126427058807278E-002  0.2275455328002717E+000  0.5727063010939494E-001  0.2817657094493119E-001  0.2318642565239114E-001  0.8920989065044157E-002  0.2724294311954336E-002  0.2954455654995255E-002  0.3740203621858426E-004  0.2230474235152034E-003  0.2510572149491644E-006  0.2447554594263351E-002  0.6908122797008470E-002  0.3552338677134520E-002  0.4021496845895788E-002
 0032  0.8637226324169359E-004  0.4600577675745557E-011  0.5861391758146901E+000  0.6994622027918398E-001  0.1402365057992752E-002  0.2119615533476410E+000  0.5414525779201659E-001  0.2627571429929129E-001  0.2116415881498703E-001  0.8089727413115519E-002  0.2466707168249099E-002  0.2673316905857536E-002  0.3378821093461105E-004  0.2014962815500884E-003  0.2267997290997709E-006  0.2211068576732294E-002  0.6245785267600432E-002  0.3293261156556082E-002  0.3663804546030164E-002
 0033  0.3266129644750876E-003  0.4590310998918266E-010  0.6124378935504740E+000  0.6779475126384280E-001  0.1715873700747080E-002  0.1967926640904532E+000  0.5103806085715331E-001  0.2444859484529053E-001  0.1926875927873858E-001  0.7318898236982263E-002  0.2227921995672079E-002  0.2412706270091104E-002  0.3043827348091675E-004  0.1815188486757178E-003  0.2043135752076295E-006  0.1991851258970638E-002  0.5631813206403504E-002  0.3053105411759592E-002  0.3328331587311395E-002
 0034  0.8177109460424701E-003  0.1720572938636001E-009  0.6380316453804973E+000  0.6538891145705600E-001  0.2067030591005079E-002  0.1819514910761669E+000  0.4793440592219182E-001  0.2268183570561670E-001  0.1747884051736443E-001  0.6598461670277219E-002  0.2004816198103462E-002  0.2169214583449239E-002  0.2730839942103662E-004  0.1628537756432868E-003  0.1833045843702113E-006  0.1787034790918728E-002  0.5058174458146325E-002  0.2828729094134142E-002  0.3011351957324386E-002
 0035  0.1558618279980436E-002  0.4005524276351610E-009  0.6611175622632283E+000  0.6293790487108408E-001  0.2426296240708050E-002  0.1684609723099721E+000  0.4505635831052188E-001  0.2109336933410609E-001  0.1590482123979498E-001  0.5971219745946900E-002  0.1810629435701743E-002  0.1957289828268343E-002  0.2458430205977240E-004  0.1466085664082279E-003  0.1650193383890528E-006  0.1608772087664437E-002  0.4558906199265002E-002  0.2633445015557622E-002  0.2732476549841178E-002
 0036  0.2588563421654983E-002  0.7539199667661139E-009  0.6823208664479811E+000  0.6040481504077744E-001  0.2799747234623355E-002  0.1559418712450018E+000  0.4232910181111505E-001  0.1963577753306902E-001  0.1449320610612192E-001  0.5414650965885353E-002  0.1638377965061149E-002  0.1769309272963100E-002  0.2216799602255887E-004  0.1321988821602656E-003  0.1488001185002667E-006  0.1450651054727207E-002  0.4116049760846561E-002  0.2460228307364213E-002  0.2482267400586552E-002
 0037  0.3822044003590179E-002  0.1201941448331037E-008  0.7015187969784628E+000  0.5789228979707411E-001  0.3172124941387854E-002  0.1444923493356472E+000  0.3979162058298399E-001  0.1831482493324537E-001  0.1323767087158361E-001  0.4924034162316055E-002  0.1486579530536864E-002  0.1603653332290010E-002  0.2003865906471920E-004  0.1195005470826565E-003  0.1345071551620075E-006  0.1311309080065224E-002  0.3725788758541959E-002  0.2307585324845598E-002  0.2259653452185447E-002
 0038  0.5352443225133465E-002  0.1781427805352312E-008  0.7202828444877863E+000  0.5521802390354080E-001  0.3570649942114461E-002  0.1331753550599629E+000  0.3724099144868329E-001  0.1702063644720693E-001  0.1202981426875240E-001  0.4456249956902630E-002  0.1341885570041343E-002  0.1445754187687533E-002  0.1800903543909199E-004  0.1073968578405451E-003  0.1208835119527269E-006  0.1178492301490642E-002  0.3353803258633617E-002  0.2162092174117902E-002  0.2045435209726306E-002
 0039  0.7046189008649876E-002  0.2442666355814707E-008  0.7372208253090398E+000  0.5260457005217405E-001  0.3962189731408725E-002  0.1228367073557653E+000  0.3487263765435394E-001  0.1584836226696781E-001  0.1095503922908122E-001  0.4043713218413760E-002  0.1214316206255142E-002  0.1306545829583435E-002  0.1621966860236697E-004  0.9672594672830309E-004  0.1088725719261155E-006  0.1061397752148587E-002  0.3025851758612219E-002  0.2033823391006987E-002  0.1854774305970192E-002
 0040  0.8750808146231874E-002  0.3120112483126408E-008  0.7520424668810882E+000  0.5017766330434448E-001  0.4327181111124907E-002  0.1137018834646247E+000  0.3275357765579986E-001  0.1481947646767547E-001  0.1002502572245296E-001  0.3689339996383804E-002  0.1104757993150933E-002  0.1186994268624072E-002  0.1468297261575225E-004  0.8756184371613752E-004  0.9855766156446382E-007  0.9608377811866441E-003  0.2744209397098161E-002  0.1923668175969723E-002  0.1689763140138341E-002
 0041  0.1050093196155515E-001  0.3824235065013976E-008  0.7656632260602005E+000  0.4783190647308266E-001  0.4681057105181552E-002  0.1052345942281806E+000  0.3076774092591214E-001  0.1387140449933552E-001  0.9178993191035626E-002  0.3369134059843994E-002  0.1005784087711118E-002  0.1078994454025070E-002  0.1329476492911017E-004  0.7928325427572345E-004  0.8923946557409191E-007  0.8699947699188536E-003  0.2489781772866167E-002  0.1824158026338670E-002  0.1539627301906830E-002
