   4.883543191E+05  -1.338469360E+46   4.458304862E+47   1.126912715E+51   1.127345161E+51   2.000274784E+51
   4.997601288E+05  -1.307243099E+46   4.521053860E+47   1.126923664E+51   1.127362697E+51   2.000292320E+51
   4.997601288E+05  -1.308945138E+46   4.517530311E+47   1.126923356E+51   1.127362020E+51   2.000291643E+51
   5.105239917E+05  -1.280711183E+46   4.577595954E+47   1.126933590E+51   1.127378543E+51   2.000308166E+51
   5.208389836E+05  -1.254648483E+46   4.634575442E+47   1.127739484E+51   1.128190395E+51   2.001120018E+51
   5.208389836E+05  -1.256066285E+46   4.631977962E+47   1.127739204E+51   1.128189842E+51   2.001119465E+51
   5.208389836E+05  -1.256776388E+46   4.630681797E+47   1.127739065E+51   1.128189565E+51   2.001119188E+51
   5.305302820E+05  -1.233621303E+46   4.675115879E+47   1.127748053E+51   1.128203229E+51   2.001132852E+51
   5.410208968E+05  -1.209134258E+46   4.724842759E+47   1.127757759E+51   1.128218152E+51   2.001147775E+51
   5.508347351E+05  -1.187090867E+46   4.772147910E+47   1.127766749E+51   1.128232093E+51   2.001161716E+51
   5.608453265E+05  -1.165418392E+46   4.821130805E+47   1.127775837E+51   1.128246296E+51   2.001175919E+51
   5.722312831E+05  -1.141710524E+46   4.877684012E+47   1.127786076E+51   1.128262427E+51   2.001192051E+51
   5.823068566E+05  -1.123037243E+46   4.924536536E+47   1.127794710E+51   1.128275934E+51   2.001205557E+51
   5.922999045E+05  -1.103654534E+46   4.975441967E+47   1.127803548E+51   1.128290056E+51   2.001219679E+51
   6.036659073E+05  -1.082406307E+46   5.034052248E+47   1.127813519E+51   1.128306100E+51   2.001235723E+51
   6.137836938E+05  -1.066419297E+46   5.073254788E+47   1.128694942E+51   1.129191603E+51   2.002121226E+51
   6.238903915E+05  -1.048729191E+46   5.115226392E+47   1.128703663E+51   1.129204699E+51   2.002134322E+51
   6.343468540E+05  -1.031034083E+46   5.159389527E+47   1.128712604E+51   1.129218232E+51   2.002147855E+51
   6.448895335E+05  -1.013787413E+46   5.204628164E+47   1.128721536E+51   1.129231861E+51   2.002161484E+51
   6.559201199E+05  -9.963495226E+45   5.252678581E+47   1.128730799E+51   1.129246103E+51   2.002175726E+51
   6.663647298E+05  -9.803819689E+45   5.298816809E+47   1.128739494E+51   1.129259572E+51   2.002189195E+51
   6.663647298E+05  -9.815905400E+45   5.295250729E+47   1.128739157E+51   1.129258866E+51   2.002188489E+51
   6.766322454E+05  -9.663475425E+45   5.341139753E+47   1.128747640E+51   1.129272091E+51   2.002201714E+51
   6.873749336E+05  -9.508977090E+45   5.389736601E+47   1.128756447E+51   1.129285912E+51   2.002215535E+51
   6.969342366E+05  -9.394123403E+45   5.424339285E+47   1.129743316E+51   1.130276356E+51   2.003205979E+51
   7.072034369E+05  -9.254382736E+45   5.461098191E+47   1.129751612E+51   1.130288467E+51   2.003218090E+51
   7.176534053E+05  -9.116385625E+45   5.499167031E+47   1.129759977E+51   1.130300778E+51   2.003230401E+51
   7.278025804E+05  -8.986243203E+45   5.536737948E+47   1.129768032E+51   1.130312719E+51   2.003242342E+51
   7.381552316E+05  -8.857264192E+45   5.575632482E+47   1.129776179E+51   1.130324885E+51   2.003254509E+51
   7.484890183E+05  -8.732159702E+45   5.615001365E+47   1.129784246E+51   1.130337014E+51   2.003266637E+51
   7.593665693E+05  -8.604233457E+45   5.657001596E+47   1.129792669E+51   1.130349765E+51   2.003279388E+51
   7.704067427E+05  -8.488561924E+45   5.696559243E+47   1.129800792E+51   1.130361959E+51   2.003291582E+51
   7.820992903E+05  -8.358025947E+45   5.741595708E+47   1.130948284E+51   1.131514086E+51   2.004443709E+51
   7.820992903E+05  -8.365158715E+45   5.739619261E+47   1.130948030E+51   1.131513626E+51   2.004443249E+51
   7.915576474E+05  -8.268219286E+45   5.767497968E+47   1.130954993E+51   1.131523475E+51   2.004453098E+51
   8.020681108E+05  -8.157246566E+45   5.800774322E+47   1.130962881E+51   1.131534801E+51   2.004464424E+51
   8.119005172E+05  -8.056095771E+45   5.832404529E+47   1.130970198E+51   1.131545383E+51   2.004475006E+51
   8.219300490E+05  -7.955468717E+45   5.865134596E+47   1.130977604E+51   1.131556162E+51   2.004485785E+51
   8.333375483E+05  -7.844028556E+45   5.902901984E+47   1.130985959E+51   1.131568405E+51   2.004498028E+51
   8.441390483E+05  -7.741347836E+45   5.939166541E+47   1.130993804E+51   1.131579980E+51   2.004509603E+51
   8.550057822E+05  -7.640723763E+45   5.976119560E+47   1.131001637E+51   1.131591608E+51   2.004521231E+51
   8.658116220E+05  -7.552020922E+45   6.009897123E+47   1.131009011E+51   1.131602449E+51   2.004532072E+51
   9.166423801E+05  -7.135548575E+45   6.144384442E+47   1.132336764E+51   1.132944067E+51   2.005873690E+51
   9.670667134E+05  -6.766210044E+45   6.277490389E+47   1.133692660E+51   1.134313642E+51   2.007243265E+51
   1.018243013E+06  -6.420924636E+45   6.398716710E+47   1.133725950E+51   1.134359401E+51   2.007289024E+51
   1.068063666E+06  -6.124300021E+45   6.502414480E+47   1.135155722E+51   1.135799839E+51   2.008729462E+51
   1.118098425E+06  -5.846392786E+45   6.597849944E+47   1.135186145E+51   1.135840084E+51   2.008769707E+51
   1.168833538E+06  -5.595738619E+45   6.679117275E+47   1.136878964E+51   1.137541280E+51   2.010470903E+51
   1.218858605E+06  -5.368690350E+45   6.758794319E+47   1.138394637E+51   1.139065147E+51   2.011994770E+51
   1.270171155E+06  -5.146614715E+45   6.825241816E+47   1.138423115E+51   1.139100493E+51   2.012030116E+51
   1.320647213E+06  -4.953059326E+45   6.883551997E+47   1.140410353E+51   1.141093755E+51   2.014023378E+51
   1.370708944E+06  -4.767861379E+45   6.930819347E+47   1.140436448E+51   1.141124762E+51   2.014054385E+51
   1.421678431E+06  -4.598710305E+45   6.967891539E+47   1.142576117E+51   1.143268307E+51   2.016197930E+51
   1.472323238E+06  -4.440748083E+45   7.001304911E+47   1.142600608E+51   1.143296298E+51   2.016225921E+51
   1.524439524E+06  -4.287337795E+45   7.021225768E+47   1.144985696E+51   1.145683531E+51   2.018613154E+51
   1.574973351E+06  -4.153010514E+45   7.037910970E+47   1.147558441E+51   1.148258079E+51   2.021187702E+51
   1.625838254E+06  -4.019952597E+45   7.045551203E+47   1.147581151E+51   1.148281686E+51   2.021211309E+51
   1.675926495E+06  -3.902220260E+45   7.047361724E+47   1.150446670E+51   1.151147504E+51   2.024077127E+51
   1.728153123E+06  -3.781456308E+45   7.042996667E+47   1.150468608E+51   1.151169126E+51   2.024098749E+51
   1.828004164E+06  -3.577738770E+45   7.014761926E+47   1.156302173E+51   1.157000071E+51   2.029929694E+51
   1.927941225E+06  -3.391538296E+45   6.962077127E+47   1.159657456E+51   1.160350272E+51   2.033279895E+51
   2.028846758E+06  -3.221050827E+45   6.893489485E+47   1.163526243E+51   1.164212371E+51   2.037141994E+51
   2.131084055E+06  -3.067018665E+45   6.810891015E+47   1.166782004E+51   1.167460026E+51   2.040389649E+51
   2.233129237E+06  -2.926930262E+45   6.715624163E+47   1.170867678E+51   1.171536313E+51   2.044465937E+51
   2.333810969E+06  -2.799204894E+45   6.611184877E+47   1.175910793E+51   1.176569112E+51   2.049498735E+51
   2.435374916E+06  -2.682891342E+45   6.502996824E+47   1.181332517E+51   1.181980134E+51   2.054909757E+51
   2.536681376E+06  -2.576251793E+45   6.387668586E+47   1.190384210E+51   1.191020400E+51   2.063950023E+51
   2.637197755E+06  -2.478382409E+45   6.268480966E+47   1.196063062E+51   1.196687432E+51   2.069617055E+51
   2.737150458E+06  -2.388005883E+45   6.150275304E+47   1.200738677E+51   1.201351316E+51   2.074280939E+51
   2.837203310E+06  -2.304055983E+45   6.030457692E+47   1.207194529E+51   1.207795271E+51   2.080724894E+51
   2.937830875E+06  -2.224309701E+45   5.911146430E+47   1.214938201E+51   1.215527091E+51   2.088456714E+51
   3.039558720E+06  -2.150316578E+45   5.792392308E+47   1.221585945E+51   1.222163034E+51   2.095092657E+51
   3.142224559E+06  -2.079334301E+45   5.674365525E+47   1.230463841E+51   1.231029198E+51   2.103958821E+51
   3.245527176E+06  -2.013776383E+45   5.556234846E+47   1.249991730E+51   1.250545340E+51   2.123474963E+51
   3.344914929E+06  -1.954517614E+45   5.445637435E+47   1.258270880E+51   1.258813489E+51   2.131743112E+51
   3.446435528E+06  -1.896778080E+45   5.332651742E+47   1.269298850E+51   1.269830219E+51   2.142759842E+51
   3.548296660E+06  -1.842219128E+45   5.220687555E+47   1.278617992E+51   1.279138219E+51   2.152067842E+51
   3.650597434E+06  -1.790584075E+45   5.111606259E+47   1.291418039E+51   1.291927409E+51   2.164857032E+51
   3.753056646E+06  -1.741708072E+45   5.004770138E+47   1.305189606E+51   1.305688341E+51   2.178617964E+51
   3.854720350E+06  -1.695857251E+45   4.901340055E+47   1.328959693E+51   1.329448131E+51   2.202377754E+51
   3.854720350E+06  -1.696819266E+45   4.903635312E+47   1.328959550E+51   1.329448217E+51   2.202377840E+51
   3.955543344E+06  -1.653525210E+45   4.801040391E+47   1.337619693E+51   1.338098144E+51   2.211027767E+51
   4.054953272E+06  -1.612877447E+45   4.701017921E+47   1.345389441E+51   1.345857930E+51   2.218787553E+51
   4.158230735E+06  -1.572677414E+45   4.598146871E+47   1.351717368E+51   1.352175610E+51   2.225105233E+51
   4.259788551E+06  -1.535046513E+45   4.499849441E+47   1.357414638E+51   1.357863088E+51   2.230792711E+51
   4.362466436E+06  -1.498781555E+45   4.404926577E+47   1.362053453E+51   1.362492447E+51   2.235422070E+51
   4.464230758E+06  -1.464468874E+45   4.313686599E+47   1.366400184E+51   1.366830088E+51   2.239759711E+51
   4.565132383E+06  -1.431964966E+45   4.226844298E+47   1.372877145E+51   1.373298398E+51   2.246228021E+51
   4.668965839E+06  -1.400040909E+45   4.139779012E+47   1.375871088E+51   1.376283666E+51   2.249213289E+51
   4.774163849E+06  -1.369368013E+45   4.054642146E+47   1.378283363E+51   1.378687458E+51   2.251617081E+51
   4.875282026E+06  -1.341036778E+45   3.976213184E+47   1.380229411E+51   1.380625691E+51   2.253555314E+51
   4.978217958E+06  -1.313271311E+45   3.898718828E+47   1.382369179E+51   1.382757738E+51   2.255687361E+51
