  0.0000000000E+000 0000
  0.2228380690E+002 0100
  0.1005500722E+005 0100
  0.2013696534E+005 0098
  0.3022894039E+005 0095
  0.4029233112E+005 0094
  0.5065211294E+005 0091
  0.6088721181E+005 0089
  0.7115111464E+005 0086
  0.8125174517E+005 0083
  0.9194795054E+005 0080
  0.1022966358E+006 0078
  0.1128988554E+006 0076
  0.1234821713E+006 0075
  0.1336354599E+006 0074
  0.1438788896E+006 0073
  0.1540663578E+006 0072
  0.1640343975E+006 0071
  0.1748658764E+006 0070
  0.1854108132E+006 0069
  0.1953384712E+006 0068
  0.2059891277E+006 0068
  0.2157495373E+006 0067
  0.2261470794E+006 0066
  0.2372388647E+006 0065
  0.2470576568E+006 0064
  0.2574422635E+006 0064
  0.2685272029E+006 0063
  0.2779254459E+006 0062
  0.2877832141E+006 0062
  0.2981296814E+006 0061
  0.3089961059E+006 0060
  0.3204160159E+006 0060
  0.3293657288E+006 0059
  0.3386631361E+006 0059
  0.3483253064E+006 0058
  0.3584713747E+006 0058
  0.3690273801E+006 0057
  0.3800137746E+006 0057
  0.3914521596E+006 0056
  0.4033653470E+006 0056
  0.4115831066E+006 0055
  0.4200300727E+006 0055
  0.4287140276E+006 0055
  0.4376430575E+006 0055
  0.4469221087E+006 0054
  0.4564688285E+006 0054
  0.4662926937E+006 0053
  0.4764035607E+006 0053
  0.4868116786E+006 0053
  0.4975277086E+006 0052
  0.5085627456E+006 0052
  0.5199273420E+006 0052
  0.5316834307E+006 0051
  0.5438782597E+006 0051
  0.5564494053E+006 0050
  0.5693981485E+006 0050
  0.5827303340E+006 0049
  0.5895443509E+006 0049
  0.5964592519E+006 0049
  0.6034767788E+006 0049
  0.6105987069E+006 0049
  0.6178268456E+006 0049
  0.6252356877E+006 0048
  0.6327611767E+006 0048
  0.6404006720E+006 0048
  0.6481561767E+006 0048
  0.6560297288E+006 0047
  0.6640234032E+006 0047
  0.6721393131E+006 0047
  0.6803796109E+006 0047
  0.6887464886E+006 0047
  0.6972421785E+006 0047
  0.7058689535E+006 0046
  0.7102901757E+006 0046
  0.7194669750E+006 0046
  0.7291083498E+006 0046
  0.7392378192E+006 0045
  0.7498800929E+006 0045
  0.7610611318E+006 0045
  0.7728082108E+006 0045
  0.7851499856E+006 0045
  0.7981165628E+006 0044
  0.8084620618E+006 0044
  0.8196030326E+006 0044
  0.8316006396E+006 0044
  0.8401072760E+006 0044
  0.8490445610E+006 0043
  0.8584342960E+006 0043
  0.8682993863E+006 0043
  0.8786638968E+006 0043
  0.9298885911E+006 0042
  0.9846363615E+006 0041
  0.1040481745E+007 0040
  0.1096225366E+007 0040
  0.1154902220E+007 0039
  0.1213933443E+007 0038
  0.1270266130E+007 0037
  0.1320617184E+007 0037
  0.1369344600E+007 0036
  0.1426489989E+007 0036
  0.1483980498E+007 0035
  0.1538842902E+007 0034
  0.1581521315E+007 0034
  0.1638458437E+007 0033
  0.1689182620E+007 0033
  0.1748007122E+007 0032
  0.1867654606E+007 0031
  0.1958075712E+007 0030
  0.2067304457E+007 0029
  0.2181588222E+007 0029
  0.2281897857E+007 0028
  0.2390935179E+007 0027
  0.2505018663E+007 0026
  0.2613041703E+007 0026
  0.2721717131E+007 0025
  0.2825424601E+007 0024
  0.2942760086E+007 0024
  0.3047636413E+007 0023
  0.3163400255E+007 0022
  0.3258043692E+007 0022
  0.3359964322E+007 0021
  0.3469721692E+007 0020
  0.3586818843E+007 0020
  0.3707433150E+007 0019
  0.3768961114E+007 0019
  0.3856416776E+007 0018
  0.3952951462E+007 0017
  0.4059507693E+007 0016
  0.4177125835E+007 0016
  0.4273285265E+007 0015
  0.4376838454E+007 0014
  0.4488353913E+007 0013
  0.4608443864E+007 0012
  0.4693590974E+007 0011
  0.4783048656E+007 0011
  0.4877035134E+007 0010
  0.4975779677E+007 0009
  0.5000000000E+007 0009
