  0.0000000000E+000  0.0000000000E+000
  2.2315986643E+001  1.0660365060E+038
  1.0070582219E+004  3.5047463009E+042
  2.0158640553E+004  1.9886540107E+042
  3.0224897613E+004  1.3373380204E+042
  4.0349559507E+004  9.4930642071E+041
  5.0548679758E+004  7.2985091211E+041
  6.0798181649E+004  5.9441738122E+041
  7.1082147886E+004  5.0231778255E+041
  8.1209065971E+004  4.3599451309E+041
  9.1940590234E+004  3.8071069757E+041
  1.0232904644E+005  3.3529140446E+041
  1.1296887182E+005  2.9297383123E+041
  1.2357585594E+005  2.6065334617E+041
  1.3377726590E+005  2.3322054083E+041
  1.4407727330E+005  2.1287634635E+041
  1.5431836719E+005  1.9741732666E+041
  1.6433411599E+005  1.8124974789E+041
  1.7521093450E+005  1.6775382003E+041
  1.8579816817E+005  1.5616830684E+041
  1.9575824806E+005  1.4626777488E+041
  2.0643542790E+005  1.3696668118E+041
  2.1621276993E+005  1.2903333448E+041
  2.2662102496E+005  1.2153816965E+041
  2.3771662801E+005  1.1448855903E+041
  2.4753296507E+005  1.0901776817E+041
  2.5790978429E+005  1.0399866729E+041
  2.6898646275E+005  9.9133152014E+040
  2.7838044969E+005  9.5912531840E+040
  2.8823137273E+005  9.2971609420E+040
  2.9856843747E+005  9.0357625345E+040
  3.0942291167E+005  8.7863737028E+040
  3.2082830808E+005  8.5660051090E+040
  3.2976543051E+005  8.4329290366E+040
  3.3904875899E+005  8.2982680081E+040
  3.4869533211E+005  8.1838846028E+040
  3.5883033515E+005  8.0324780845E+040
  3.6937403566E+005  7.9095576153E+040
  3.8034727796E+005  7.8060558554E+040
  3.9177216878E+005  7.7133907193E+040
  4.0367214623E+005  7.6238966880E+040
  4.1188161120E+005  7.5690334186E+040
  4.2032096473E+005  7.5218682919E+040
  4.2899823902E+005  7.4780046406E+040
  4.3792178347E+005  7.4357306766E+040
  4.4720014977E+005  7.3468216221E+040
  4.5674940356E+005  7.2832207580E+040
  4.6657795811E+005  7.2408205423E+040
  4.7669593291E+005  7.2108145315E+040
  4.8711383999E+005  7.1872267032E+040
  4.9784260606E+005  7.1858877329E+040
  5.0889359791E+005  7.1896637907E+040
  5.2027864980E+005  7.1967775997E+040
  5.3206745340E+005  7.1308796384E+040
  5.4139281977E+005  7.1349347161E+040
  5.5143521939E+005  7.1415508133E+040
  5.6224978539E+005  7.1632667267E+040
  5.7389589013E+005  7.1946104059E+040
  5.8643747114E+005  7.2406019791E+040
  5.9532980028E+005  7.2856172674E+040
  6.0467230358E+005  7.3362647847E+040
  6.1448777112E+005  7.3932053304E+040
  6.2480014669E+005  7.3465919659E+040
  6.3563458628E+005  7.4071561074E+040
  6.4701751937E+005  7.4764895609E+040
  6.5897671345E+005  7.5598307444E+040
  6.7154134174E+005  7.6639364785E+040
  6.8474205432E+005  7.7833927323E+040
  6.9159094255E+005  7.8497176941E+040
  6.9861105299E+005  7.9209650231E+040
  7.0580666618E+005  7.9976363159E+040
  7.1318216971E+005  7.9026751037E+040
  7.2074206082E+005  7.9815856191E+040
  7.2849094921E+005  8.0653680531E+040
  7.3643355981E+005  8.1563089883E+040
  7.4457473568E+005  8.2575654199E+040
  7.5291944094E+005  8.3666537788E+040
  7.6147276383E+005  8.4839721654E+040
  7.7023991980E+005  8.6097374321E+040
  7.7922625466E+005  8.7446789564E+040
  7.8843724790E+005  8.8893625486E+040
  7.9787851597E+005  9.0438301317E+040
  8.0271716585E+005  8.9137138858E+040
  8.1276038852E+005  9.0810892900E+040
  8.2331204933E+005  9.2563048709E+040
  8.3439788798E+005  9.4452738914E+040
  8.4604494720E+005  9.6513632421E+040
  8.5828163880E+005  9.8769801280E+040
  8.7113781291E+005  1.0122231322E+041
  9.2302841173E+005  1.0953315894E+041
  9.7765475959E+005  1.1957660215E+041
  1.0348091718E+006  1.3248106179E+041
  1.0849749871E+006  1.4225268838E+041
  1.1395056028E+006  1.5536997911E+041
  1.1965598524E+006  1.6673397768E+041
  1.2505832156E+006  1.7800488780E+041
  1.3049328443E+006  1.9167248053E+041
  1.3567979499E+006  2.0180152217E+041
  1.4154785562E+006  2.1636640094E+041
  1.4679282183E+006  2.2689728344E+041
  1.5258228315E+006  2.3991651872E+041
  1.5731549262E+006  2.4871329777E+041
  1.6241264153E+006  2.5879281583E+041
  1.6790171340E+006  2.6717959590E+041
  1.7381284344E+006  2.7438282678E+041
  1.7800399875E+006  2.8056652446E+041
  1.8943380736E+006  2.9304179318E+041
  1.9964995264E+006  2.9969771214E+041
  2.0968114738E+006  3.0405620540E+041
  2.2156571936E+006  3.0548762617E+041
  2.3140433516E+006  3.0450086771E+041
  2.4253582587E+006  3.0064709898E+041
  2.5248532985E+006  2.9785790682E+041
  2.6346772061E+006  2.9342951685E+041
  2.7448438665E+006  2.8869064387E+041
  2.8556758609E+006  2.8381222228E+041
  2.9614413137E+006  2.7964065464E+041
  3.0811052156E+006  2.7326569518E+041
  3.1762492146E+006  2.6727156231E+041
  3.2889721489E+006  2.6168777699E+041
  3.4023758553E+006  2.5442922962E+041
  3.5105954576E+006  2.4707201170E+041
  3.6073238646E+006  2.4091196678E+041
  3.7140939271E+006  2.3414926433E+041
  3.8319480984E+006  2.2568838246E+041
  3.9283004963E+006  2.1791220365E+041
  4.0320614903E+006  2.0975880431E+041
  4.1438007320E+006  2.0016480159E+041
  4.2641316737E+006  1.8879701570E+041
  4.3494496523E+006  1.8113201040E+041
  4.4390868535E+006  1.7273934791E+041
  4.5332619380E+006  1.6345309617E+041
  4.6314425813E+006  1.5305851506E+041
  4.7316668098E+006  1.4184990852E+041
  4.8339596739E+006  1.3083208523E+041
  4.9383499596E+006  1.1730756967E+041
  5.0000000000E+006  1.0924986638E+041
  5.0000000000E+006  1.0924986638E+041
