 0007   0.101598E+00   0.296137E+09   0.291479E+10   0.130046E+10   0.911565E+14
 0008   0.136639E+00   0.359986E+09   0.182217E+10   0.125550E+10   0.682832E+14
 0009   0.174909E+00   0.429731E+09   0.182242E+10   0.121416E+10   0.524898E+14
 0010   0.218437E+00   0.505399E+09   0.173834E+10   0.116749E+10   0.412389E+14
 0011   0.266145E+00   0.584206E+09   0.165189E+10   0.112760E+10   0.329506E+14
 0012   0.316363E+00   0.665173E+09   0.161231E+10   0.109461E+10   0.266579E+14
 0013   0.366884E+00   0.746998E+09   0.161963E+10   0.107285E+10   0.217627E+14
 0014   0.425473E+00   0.834598E+09   0.149517E+10   0.104397E+10   0.178731E+14
 0015   0.493418E+00   0.927572E+09   0.136836E+10   0.101353E+10   0.147314E+14
 0016   0.556556E+00   0.101827E+10   0.143649E+10   0.100038E+10   0.121600E+14
 0017   0.637083E+00   0.111930E+10   0.125464E+10   0.973511E+09   0.100295E+14
 0018   0.721441E+00   0.122334E+10   0.123336E+10   0.952463E+09   0.824753E+13
 0019   0.794651E+00   0.132345E+10   0.136734E+10   0.950220E+09   0.674570E+13
 0020   0.886642E+00   0.143609E+10   0.122444E+10   0.936268E+09   0.547162E+13
 0021   0.984791E+00   0.155489E+10   0.121048E+10   0.923866E+09   0.438523E+13
 0022   0.109057E+01   0.168062E+10   0.118857E+10   0.914420E+09   0.345583E+13
 0023   0.120450E+01   0.181447E+10   0.117485E+10   0.908067E+09   0.265890E+13
 0024   0.132661E+01   0.195772E+10   0.117312E+10   0.907824E+09   0.197477E+13
 0025   0.148025E+01   0.212431E+10   0.108431E+10   0.896125E+09   0.138730E+13
 0026   0.162142E+01   0.229320E+10   0.119636E+10   0.906734E+09   0.102973E+13
 0027   0.179965E+01   0.249466E+10   0.113030E+10   0.920403E+09   0.844548E+12
 0028   0.199627E+01   0.273217E+10   0.120797E+10   0.953650E+09   0.680975E+12
 0029   0.225408E+01   0.304937E+10   0.123037E+10   0.101509E+10   0.540519E+12
 0030   0.263493E+01   0.354033E+10   0.128911E+10   0.102786E+10   0.425470E+12
 0031   0.305825E+01   0.414185E+10   0.142098E+10   0.106289E+10   0.335938E+12
 0032   0.376482E+01   0.502466E+10   0.124942E+10   0.100132E+10   0.269466E+12
 0033   0.442609E+01   0.586198E+10   0.126623E+10   0.969381E+09   0.220027E+12
 0034   0.521693E+01   0.674514E+10   0.111675E+10   0.937317E+09   0.182033E+12
 0035   0.603203E+01   0.763287E+10   0.108910E+10   0.914741E+09   0.152082E+12
 0036   0.693792E+01   0.856272E+10   0.102645E+10   0.892135E+09   0.127968E+12
 0037   0.791053E+01   0.953143E+10   0.995991E+09   0.871424E+09   0.108212E+12
 0038   0.884293E+01   0.104892E+11   0.102718E+10   0.861473E+09   0.917860E+11
 0039   0.997197E+01   0.115427E+11   0.933092E+09   0.842060E+09   0.779742E+11
 0040   0.110298E+02   0.125767E+11   0.977575E+09   0.836213E+09   0.662799E+11
 0041   0.123092E+02   0.137240E+11   0.896685E+09   0.819086E+09   0.562962E+11
 0042   0.134914E+02   0.148442E+11   0.947585E+09   0.816110E+09   0.477029E+11
 0043   0.149143E+02   0.160886E+11   0.874565E+09   0.806317E+09   0.402682E+11
 0044   0.164190E+02   0.174030E+11   0.873453E+09   0.799443E+09   0.338122E+11
 0045   0.180235E+02   0.188017E+11   0.871761E+09   0.795569E+09   0.281992E+11
 0046   0.197383E+02   0.203032E+11   0.875641E+09   0.793948E+09   0.233195E+11
 0047   0.215874E+02   0.219260E+11   0.877615E+09   0.794804E+09   0.190778E+11
 0048   0.235756E+02   0.236911E+11   0.887764E+09   0.800555E+09   0.153620E+11
 0049   0.260111E+02   0.257524E+11   0.846365E+09   0.800846E+09   0.122203E+11
 0050   0.284001E+02   0.279558E+11   0.922330E+09   0.814663E+09   0.948993E+10
 0051   0.316881E+02   0.307368E+11   0.845776E+09   0.805358E+09   0.716363E+10
 0052   0.346342E+02   0.333460E+11   0.885667E+09   0.811750E+09   0.543903E+10
 0053   0.374872E+02   0.359089E+11   0.898303E+09   0.827175E+09   0.414547E+10
 0054   0.409422E+02   0.387087E+11   0.810355E+09   0.834126E+09   0.316672E+10
 0055   0.439096E+02   0.413885E+11   0.903104E+09   0.855386E+09   0.242129E+10
 0056   0.472515E+02   0.442934E+11   0.869207E+09   0.871530E+09   0.184994E+10
 0057   0.506078E+02   0.473076E+11   0.898094E+09   0.893591E+09   0.140988E+10
 0058   0.539792E+02   0.504814E+11   0.941408E+09   0.926187E+09   0.107005E+10
 0059   0.578322E+02   0.541146E+11   0.942945E+09   0.960371E+09   0.808917E+09
 0060   0.618903E+02   0.582259E+11   0.101312E+10   0.996703E+09   0.610528E+09
 0061   0.662951E+02   0.629039E+11   0.106202E+10   0.102975E+10   0.460995E+09
 0062   0.710713E+02   0.681313E+11   0.109446E+10   0.105224E+10   0.349043E+09
 0063   0.762910E+02   0.737987E+11   0.108577E+10   0.106387E+10   0.265732E+09
 0064   0.813454E+02   0.794821E+11   0.112444E+10   0.108375E+10   0.203554E+09
 0065   0.866335E+02   0.853915E+11   0.111749E+10   0.110358E+10   0.156750E+09
 0066   0.919637E+02   0.914563E+11   0.113781E+10   0.112744E+10   0.121237E+09
