  0.0000000000E+000 0000
  0.2231708271E+002 0100
  0.1007223516E+005 0096
  0.2016488642E+005 0091
  0.3023594904E+005 0087
  0.4036608956E+005 0083
  0.5057143925E+005 0080
  0.6082782772E+005 0077
  0.7111930462E+005 0075
  0.8125417286E+005 0073
  0.9199465781E+005 0071
  0.1023931100E+006 0069
  0.1130491895E+006 0068
  0.1236845443E+006 0066
  0.1338836701E+006 0065
  0.1441590433E+006 0064
  0.1543596194E+006 0063
  0.1643193395E+006 0062
  0.1751162348E+006 0060
  0.1856041733E+006 0059
  0.1954544231E+006 0058
  0.2059992495E+006 0057
  0.2156453602E+006 0057
  0.2259068520E+006 0056
  0.2368416516E+006 0055
  0.2465147253E+006 0054
  0.2567413903E+006 0053
  0.2676577648E+006 0052
  0.2769153838E+006 0052
  0.2866272022E+006 0051
  0.2968227999E+006 0050
  0.3075336306E+006 0050
  0.3187932143E+006 0049
  0.3276194644E+006 0048
  0.3367904916E+006 0048
  0.3463231672E+006 0047
  0.3563034960E+006 0046
  0.3667228461E+006 0045
  0.3775688917E+006 0045
  0.3888634325E+006 0044
  0.4006295696E+006 0043
  0.4128917853E+006 0043
  0.4213549454E+006 0042
  0.4300581524E+006 0042
  0.4390097928E+006 0041
  0.4459714457E+006 0040
  0.4559430997E+006 0040
  0.4669499400E+006 0039
  0.4790994321E+006 0038
  0.4890323237E+006 0038
  0.4997289614E+006 0037
  0.5112480704E+006 0037
  0.5236528908E+006 0036
  0.5324482529E+006 0035
  0.5394657108E+006 0035
  0.5496687440E+006 0035
  0.5609309837E+006 0034
  0.5701384965E+006 0034
  0.5800539807E+006 0033
  0.5907318728E+006 0033
  0.6022307946E+006 0033
  0.6146138757E+006 0032
  0.6233938240E+006 0031
  0.6326182572E+006 0031
  0.6423096773E+006 0031
  0.6524917256E+006 0030
  0.6631892400E+006 0030
  0.6744283161E+006 0030
  0.6862363705E+006 0029
  0.6986422076E+006 0029
  0.7116760902E+006 0028
  0.7253698131E+006 0028
  0.7324744885E+006 0028
  0.7397567807E+006 0028
  0.7472211303E+006 0027
  0.7548720886E+006 0027
  0.7627143208E+006 0027
  0.7707526089E+006 0027
  0.7789918542E+006 0027
  0.7874370806E+006 0026
  0.7960934376E+006 0026
  0.8005298206E+006 0026
  0.8097380881E+006 0026
  0.8170849862E+006 0025
  0.8277670090E+006 0025
  0.8395579636E+006 0025
  0.8491977305E+006 0025
  0.8595787052E+006 0024
  0.8707578794E+006 0024
  0.9206240944E+006 0023
  0.9755572739E+006 0021
  0.1028085528E+007 0020
  0.1076399941E+007 0019
  0.1128596711E+007 0017
  0.1179018955E+007 0016
  0.1230521699E+007 0014
  0.1285515934E+007 0013
  0.1343055260E+007 0011
  0.1391721841E+007 0009
  0.1444778627E+007 0008
  0.1497738733E+007 0006
  0.1553485603E+007 0004
  0.1609569146E+007 0001
  0.1663088903E+007 0001
  0.1710925716E+007 0001
  0.1763728606E+007 0001
  0.1869663975E+007 0001
  0.1971466639E+007 0001
  0.2091103975E+007 0001
  0.2186348151E+007 0001
  0.2287769295E+007 0001
  0.2407196968E+007 0001
  0.2511967631E+007 0001
  0.2620995705E+007 0001
  0.2735069512E+007 0001
  0.2843083389E+007 0001
  0.2938377629E+007 0001
  0.3046764440E+007 0001
  0.3165557028E+007 0001
  0.3271387051E+007 0001
  0.3372379191E+007 0001
  0.3478202208E+007 0001
  0.3593894311E+007 0001
  0.3696962171E+007 0001
  0.3795318416E+007 0001
  0.3906599481E+007 0001
  0.4006064271E+007 0001
  0.4115854789E+007 0001
  0.4237042978E+007 0001
  0.4336121122E+007 0001
  0.4442817447E+007 0001
  0.4557717719E+007 0001
  0.4681452745E+007 0001
  0.4769184313E+007 0001
  0.4861357292E+007 0001
  0.4958196528E+007 0001
  0.5000000000E+007 0001
