  0.0000000000E+000  0.0000000000E+000
  2.2311918107E+001 -4.1199002158E+003
  1.0057474123E+004  4.8944546412E+009
  2.0164399863E+004  3.8696095270E+009
  3.0213502192E+004  3.2967389127E+009
  4.0316176277E+004  2.9994962750E+009
  5.0489164060E+004  2.7133858379E+009
  6.0708563822E+004  2.4546739679E+009
  7.0958841593E+004  2.2315863926E+009
  8.1049666649E+004  2.0536768390E+009
  9.1740264487E+004  1.8947499618E+009
  1.0208773871E+005  1.7753863674E+009
  1.1268742958E+005  1.6826945041E+009
  1.2325980336E+005  1.6180176307E+009
  1.3339746912E+005  1.5677289317E+009
  1.4360544371E+005  1.5264397704E+009
  1.5373355008E+005  1.4909032226E+009
  1.6476452683E+005  1.4555606509E+009
  1.7558967542E+005  1.4228851378E+009
  1.8610035895E+005  1.3921373677E+009
  1.9597403587E+005  1.3637795595E+009
  2.0654470279E+005  1.3340195992E+009
  2.1621325692E+005  1.3084597319E+009
  2.2649510777E+005  1.2824145148E+009
  2.3744501009E+005  1.2553353591E+009
  2.4712369552E+005  1.2316031188E+009
  2.5734652608E+005  1.2084675062E+009
  2.6825335025E+005  1.1846175394E+009
  2.7749934723E+005  1.1649544773E+009
  2.8718764689E+005  1.1439914503E+009
  2.9734667830E+005  1.1256090741E+009
  3.0800709190E+005  1.1053938045E+009
  3.1920191893E+005  1.0866931429E+009
  3.3096674593E+005  1.0681136509E+009
  3.4018738050E+005  1.0541477318E+009
  3.4976739954E+005  1.0406517393E+009
  3.5983543450E+005  1.0268308806E+009
  3.7030889818E+005  1.0146351706E+009
  3.8120865403E+005  1.0006892895E+009
  3.9255674335E+005  9.8854286827E+008
  4.0437647407E+005  9.7546940242E+008
  4.1669251245E+005  9.6312590307E+008
  4.2519176551E+005  9.5517069850E+008
  4.3393129001E+005  9.4598882196E+008
  4.4296782463E+005  9.3895490984E+008
  4.5010655660E+005  9.3206707892E+008
  4.6048591636E+005  9.2227624490E+008
  4.7194278747E+005  9.1350460061E+008
  4.8130942244E+005  9.0523057935E+008
  4.9139626383E+005  8.9703722380E+008
  5.0225868876E+005  8.8989222293E+008
  5.1395633234E+005  8.8087259393E+008
  5.2655341503E+005  8.7184488555E+008
  5.3548509641E+005  8.6637710977E+008
  5.4486894415E+005  8.5849751264E+008
  5.5472784919E+005  8.5305463704E+008
  5.6508586129E+005  8.4682838919E+008
  5.7596824775E+005  8.3941738984E+008
  5.8740155504E+005  8.3225811767E+008
  5.9941367350E+005  8.2622205411E+008
  6.1203390545E+005  8.1905749717E+008
  6.2529303666E+005  8.1185855075E+008
  6.3217223405E+005  8.0827991189E+008
  6.3922341137E+005  8.0435366980E+008
  6.4645086813E+005  8.0010014230E+008
  6.5385901131E+005  7.9543856949E+008
  6.6145235807E+005  7.9228251688E+008
  6.6923553850E+005  7.8899350139E+008
  6.7721329844E+005  7.8542875773E+008
  6.8539050237E+005  7.8156410999E+008
  6.9377213641E+005  7.7736891615E+008
  7.0233625582E+005  7.7277858802E+008
  7.1103203553E+005  7.6949492970E+008
  7.1548862262E+005  7.6835616683E+008
  7.2473882622E+005  7.6389680824E+008
  7.3445732137E+005  7.5892760033E+008
  7.4466781534E+005  7.5513993969E+008
  7.5539521557E+005  7.5146116865E+008
  7.6666569043E+005  7.4740076028E+008
  7.7850673309E+005  7.4290074438E+008
  7.9094722852E+005  7.3788214836E+008
  8.0401752404E+005  7.3328550457E+008
  8.1444577555E+005  7.3058236060E+008
  8.2567586184E+005  7.2663359947E+008
  8.3776943648E+005  7.2218651376E+008
  8.4634411667E+005  7.1886323252E+008
  8.5535289003E+005  7.1657250245E+008
  8.6481773255E+005  7.1412965835E+008
  8.7476173272E+005  7.1148321172E+008
  9.2390813169E+005  6.9727773545E+008
  9.7643466796E+005  6.8273539895E+008
  1.0300142845E+006  6.6964801476E+008
  1.0834962681E+006  6.5730537403E+008
  1.1397924763E+006  6.4461669615E+008
  1.1921562596E+006  6.3255430584E+008
  1.2459248063E+006  6.2128266045E+008
  1.3048554525E+006  6.0865691297E+008
  1.3573556271E+006  5.9761916482E+008
  1.4074558240E+006  5.8741299516E+008
  1.4641395981E+006  5.7629138770E+008
  1.5148044598E+006  5.6609837182E+008
  1.5707289871E+006  5.5590395171E+008
  1.6164504262E+006  5.4696205673E+008
  1.6576931583E+006  5.3989345211E+008
  1.7141310236E+006  5.2946929356E+008
  1.7679889048E+006  5.2020100880E+008
  1.8833890516E+006  5.0006400261E+008
  1.9926588095E+006  4.8144037795E+008
  2.0928530069E+006  4.6420285112E+008
  2.2046500375E+006  4.4532411503E+008
  2.3162433513E+006  4.2761532405E+008
  2.4337087108E+006  4.1128980468E+008
  2.5518834837E+006  3.9686309864E+008
  2.6646560492E+006  3.8463770097E+008
  2.7654539674E+006  3.7608864538E+008
  2.8622889651E+006  3.6882156690E+008
  2.9567490264E+006  3.6253702281E+008
  3.0662937377E+006  3.5646043579E+008
  3.1708307539E+006  3.5091080311E+008
  3.2891047926E+006  3.4522489344E+008
  3.3948200152E+006  3.4038166373E+008
  3.4986213957E+006  3.3533161125E+008
  3.6027049034E+006  3.3051855813E+008
  3.7020303678E+006  3.2583819320E+008
  3.8144080140E+006  3.2040548956E+008
  3.9148529469E+006  3.1551056061E+008
  4.0257253587E+006  3.1006871341E+008
  4.1163697764E+006  3.0548677128E+008
  4.2139839000E+006  3.0043562515E+008
  4.3191036346E+006  2.9485806028E+008
  4.4323060913E+006  2.8876108700E+008
  4.5542127556E+006  2.8200300500E+008
  4.6406479652E+006  2.7722862303E+008
  4.7314589573E+006  2.7210841794E+008
  4.8268672558E+006  2.6695991918E+008
  4.9271055995E+006  2.6185357273E+008
